check_id,avd_url,service,title,description,impact,remediation_cfn,remediation_tf,cfn_good_example,tf_good_example,links
AVD-AWS-0117,https://avd.aquasec.com/misconfig/aws/sam/aws-0117/,sam,,X-Ray tracing enables end-to-end debugging and analysis of all state machine activities.,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",['Enable tracing'],,"Resources:
  GoodStateMachine:
    Type: AWS::Serverless::StateMachine
    Properties:
      Definition:
        StartAt: MyLambdaState
        States:
          MyLambdaState:
            End: true
            Resource: arn:aws:lambda:us-east-1:123456123456:function:my-sample-lambda-app
            Type: Task
      Role: arn:aws:iam::123456123456:role/service-role/my-sample-role
      Tracing:
        Enabled: true",,https://docs.aws.amazon.com/serverless-application-model/latest/developerguide/sam-resource-statemachine.html#sam-statemachine-tracing
AVD-AWS-0119,https://avd.aquasec.com/misconfig/aws/sam/aws-0119/,sam,,Logging enables end-to-end debugging and analysis of all state machine activities.,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",['Enable logging'],,"Resources:
  GoodExample:
    Type: AWS::AWS::Serverless::StateMachine
    Properties:
      Logging:
        Level: ALL
        Destinations:
          - CloudWatchLogsLogGroup:
              LogGroupArn: arn:aws:logs:us-east-1:123456789012:log-group:/aws/states/my-logs:*",,https://docs.aws.amazon.com/serverless-application-model/latest/developerguide/sam-resource-statemachine.html#sam-statemachine-logging
AVD-AWS-0120,https://avd.aquasec.com/misconfig/aws/sam/aws-0120/,sam,,"You should use the principle of least privilege when defining your IAM policies.
This means you should specify each exact permission required without using wildcards, as this could cause the granting of access to certain undesired actions, resources and principals.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->","['Specify the exact permissions required, and to which resources they should apply instead of using wildcards.']",,"Resources:
  GoodFunction:
    Type: AWS::Serverless::StateMachine
    Properties:
      Definition:
        StartAt: MyLambdaState
        States:
          MyLambdaState:
            Type: Task
            Resource: arn:aws:lambda:us-east-1:123456123456:function:my-sample-lambda-app
            End: true
      Role: arn:aws:iam::123456123456:role/service-role/my-sample-role
      Tracing:
        Enabled: true
      Policies:
        - AWSLambdaExecute
        - Version: ""2012-10-17""
          Statement:
            - Effect: Allow
              Action:
                - s3:GetObject
                - s3:GetObjectACL
              Resource: arn:aws:s3:::my-bucket/*",,https://docs.aws.amazon.com/serverless-application-model/latest/developerguide/sam-resource-statemachine.html#sam-statemachine-policies
AVD-AWS-0121,https://avd.aquasec.com/misconfig/aws/sam/aws-0121/,sam,,Encryption should be enabled at all available levels to ensure that data is protected if compromised.,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",['Enable server side encryption'],,"Resources:
  GoodFunction:
    Type: AWS::Serverless::SimpleTable
    Properties:
      SSESpecification:
        SSEEnabled: true
      TableName: GoodTable",,https://docs.aws.amazon.com/serverless-application-model/latest/developerguide/sam-resource-simpletable.html#sam-simpletable-ssespecification
AVD-AWS-0122,https://avd.aquasec.com/misconfig/aws/ec2/aws-0122/,ec2,,"When creating Launch Configurations, user data can be used for the initial configuration of the instance. User data must not contain any sensitive data.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,"[""Don't use sensitive data in user data""]",,"resource ""aws_launch_configuration"" ""as_conf"" {
  name          = ""web_config""
  image_id      = data.aws_ami.ubuntu.id
  instance_type = ""t2.micro""
  user_data     = <<EOF
 export GREETING=""Hello there""
 EOF
}",
AVD-AWS-0123,https://avd.aquasec.com/misconfig/aws/iam/aws-0123/,iam,,IAM groups should be protected with multi factor authentication to add safe guards to password compromise.,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,['Use terraform-module/enforce-mfa/aws to ensure that MFA is enforced'],,"resource ""aws_iam_group"" ""support"" {
  name = ""support""
}
resource ""aws_iam_group_policy"" ""mfa"" {

  group  = aws_iam_group.support.name
  policy = <<EOF
{
  ""Version"": ""2012-10-17"",
  ""Statement"": [
    {
      ""Sid"": """",
      ""Effect"": ""Allow"",
      ""Action"": ""ec2:*"",
      ""Resource"": ""*"",
      ""Condition"": {
          ""Bool"": {
              ""aws:MultiFactorAuthPresent"": [""true""]
          }
      }
    }
  ]
}
EOF
}",https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_passwords_account-policy.html#password-policy-details
AVD-AWS-0124,https://avd.aquasec.com/misconfig/aws/ec2/aws-0124/,ec2,,"Security group rules should include a description for auditing purposes.
Simplifies auditing, debugging, and managing security groups.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",['Add descriptions for all security groups rules'],['Add descriptions for all security groups rules'],"Resources:
  GoodSecurityGroup:
    Type: AWS::EC2::SecurityGroup
    Properties:
      GroupDescription: Limits security group egress traffic
      SecurityGroupEgress:
        - CidrIp: 127.0.0.1/32
          Description: Can connect to loopback
          IpProtocol: ""-1""","resource ""aws_security_group"" ""good_example"" {
  name        = ""http""
  description = ""Allow inbound HTTP traffic""

  ingress {
    description = ""HTTP from VPC""
    from_port   = 80
    to_port     = 80
    protocol    = ""tcp""
    cidr_blocks = [aws_vpc.main.cidr_block]
  }
}",https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html
AVD-AWS-0125,https://avd.aquasec.com/misconfig/aws/sam/aws-0125/,sam,,X-Ray tracing enables end-to-end debugging and analysis of the function.,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",['Enable tracing'],,"Resources:
  GoodFunction:
    Type: AWS::Serverless::Function
    Properties:
      ImageConfig:
        Command:
          - app.lambda_handler
        EntryPoint:
          - entrypoint1
        WorkingDirectory: workDir
      ImageUri: account-id.dkr.ecr.region.amazonaws.com/ecr-repo-name:image-name
      PackageType: Image
      Tracing: Active",,https://docs.aws.amazon.com/serverless-application-model/latest/developerguide/sam-resource-function.html#sam-function-tracing
AVD-AWS-0126,https://avd.aquasec.com/misconfig/aws/elasticsearch/aws-0126/,elasticsearch,,You should not use outdated/insecure TLS versions for encryption. You should be using TLS v1.2+.,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",['Use the most modern TLS/SSL policies available'],['Use the most modern TLS/SSL policies available'],"Resources:
  GoodExample:
    Type: AWS::Elasticsearch::Domain
    Properties:
      DomainEndpointOptions:
        TLSSecurityPolicy: Policy-Min-TLS-1-2-2019-07","resource ""aws_elasticsearch_domain"" ""good_example"" {
  domain_endpoint_options {
    enforce_https       = true
    tls_security_policy = ""Policy-Min-TLS-1-2-2019-07""
  }
}",https://docs.aws.amazon.com/elasticsearch-service/latest/developerguide/es-data-protection.html
AVD-AWS-0127,https://avd.aquasec.com/misconfig/aws/redshift/aws-0127/,redshift,,"Redshift clusters that are created without subnet details will be created in EC2 classic mode, meaning that they will be outside of a known VPC and running in tenant.
In order to benefit from the additional security features achieved with using an owned VPC, the subnet should be set.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",['Deploy Redshift cluster into a non default VPC'],['Deploy Redshift cluster into a non default VPC'],"Resources:
  GoodCluster:
    Type: AWS::Redshift::Cluster
    Properties:
      ClusterSubnetGroupName: my-subnet-group","resource ""aws_redshift_cluster"" ""good_example"" {
  cluster_identifier        = ""tf-redshift-cluster""
  database_name             = ""mydb""
  cluster_subnet_group_name = ""redshift_subnet""
}",https://docs.aws.amazon.com/redshift/latest/mgmt/managing-clusters-vpc.html
AVD-AWS-0128,https://avd.aquasec.com/misconfig/aws/neptune/aws-0128/,neptune,,Encryption using AWS keys provides protection for your Neptune underlying storage. To increase control of the encryption and manage factors like rotation use customer managed keys.,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",['Enable encryption using customer managed keys'],['Enable encryption using customer managed keys'],"Resources:
  GoodCluster:
    Type: AWS::Neptune::DBCluster
    Properties:
      KmsKeyId: something
      StorageEncrypted: true","resource ""aws_neptune_cluster"" ""good_example"" {
  kms_key_arn = ""test""
}",https://docs.aws.amazon.com/neptune/latest/userguide/encrypt.html
AVD-AWS-0129,https://avd.aquasec.com/misconfig/aws/ec2/aws-0129/,ec2,,EC2 instance data is used to pass start up information into the EC2 instance. This userdata must not contain access key credentials. Instead use an IAM Instance Profile assigned to the instance to grant access to other AWS Services.,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",['Remove sensitive data from the EC2 instance user-data generated by launch templates'],['Remove sensitive data from the EC2 instance user-data generated by launch templates'],"Resources:
  GoodExample:
    Type: AWS::EC2::LaunchTemplate
    Properties:
      LaunchTemplateData:
        DisableApiTermination: true
        IamInstanceProfile:
          Arn:
            - MyIamInstanceProfile
            - Arn
        ImageId: ami-04d5cc9b88example
        InstanceType: t2.micro
        KeyName: MyKeyPair
        MetadataOptions:
          - HttpTokens: required
        SecurityGroupIds:
          - sg-083cd3bfb8example
        UserData: export SSM_PATH=/database/creds
      LaunchTemplateName: MyLaunchTemplate

  InstanceProfile:
    Type: AWS::IAM::InstanceProfile
    Properties:
      InstanceProfileName: MyIamInstanceProfile
      Path: /
      Roles:
        - MyAdminRole","resource ""aws_launch_template"" ""good_example"" {
  image_id      = ""ami-12345667""
  instance_type = ""t2.small""
  user_data     = <<EOF
	 export GREETING=hello
EOF
}",https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/instancedata-add-user-data.html
AVD-AWS-0130,https://avd.aquasec.com/misconfig/aws/ec2/aws-0130/,ec2,,"IMDS v2 (Instance Metadata Service) introduced session authentication tokens which improve security when talking to IMDS.
By default <code>aws_instance</code> resource sets IMDS session auth tokens to be optional.
To fully protect IMDS you need to enable session tokens by using <code>metadata_options</code> block and its <code>http_tokens</code> variable set to <code>required</code>.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",['Enable HTTP token requirement for IMDS'],['Enable HTTP token requirement for IMDS'],"Resources:
  GoodExample:
    Type: AWS::AutoScaling::LaunchConfiguration
    Properties:
      MetadataOptions:
        HttpEndpoint: enabled
        HttpTokens: required","resource ""aws_launch_template"" ""good_example"" {
  image_id      = ""ami-005e54dee72cc1d00""
  instance_type = ""t2.micro""
  metadata_options {
    http_tokens = ""required""
  }
}",https://aws.amazon.com/blogs/security/defense-in-depth-open-firewalls-reverse-proxies-ssrf-vulnerabilities-ec2-instance-metadata-service
AVD-AWS-0131,https://avd.aquasec.com/misconfig/aws/ec2/aws-0131/,ec2,,Block devices should be encrypted to ensure sensitive data is held securely at rest.,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",['Turn on encryption for all block devices'],['Turn on encryption for all block devices'],"Resources:
  GoodExample:
    Type: AWS::EC2::Instance
    Properties:
      BlockDeviceMappings:
        - DeviceName: /dev/sdm
          Ebs:
            Encrypted: true
      ImageId: ami-79fd7eee","resource ""aws_instance"" ""good_example"" {
  ami           = ""ami-7f89a64f""
  instance_type = ""t1.micro""

  root_block_device {
    encrypted = true
  }

  ebs_block_device {
    device_name = ""/dev/sdg""
    encrypted   = true
  }
}",https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/RootDeviceStorage.html
AVD-AWS-0132,https://avd.aquasec.com/misconfig/aws/s3/aws-0132/,s3,,"Encryption using AWS keys provides protection for your S3 buckets. To gain greater control over encryption, such as key rotation, access policies, and auditability, use customer managed keys (CMKs) with SSE-KMS.
Note that SSE-KMS is not supported for S3 server access logging destination buckets; in such cases, use SSE-S3 instead.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",['Use SSE-KMS with a customer managed key (CMK)'],['Use SSE-KMS with a customer managed key (CMK)'],"Resources:
  GoodExample:
    Type: AWS::S3::Bucket
    Properties:
      BucketEncryption:
        ServerSideEncryptionConfiguration:
          - BucketKeyEnabled: true
            ServerSideEncryptionByDefault:
              KMSMasterKeyID: kms-arn
              SSEAlgorithm: aws:kms","resource ""aws_kms_key"" ""mykey"" {}

resource ""aws_s3_bucket"" ""good_example"" {
  bucket = ""mybucket""
}

resource ""aws_s3_bucket_server_side_encryption_configuration"" ""example"" {
  bucket = aws_s3_bucket.good_example.id

  rule {
    apply_server_side_encryption_by_default {
      kms_master_key_id = aws_kms_key.mykey.arn
      sse_algorithm     = ""aws:kms""
    }
  }
}",https://docs.aws.amazon.com/AmazonS3/latest/userguide/bucket-encryption.html
AVD-AWS-0133,https://avd.aquasec.com/misconfig/aws/rds/aws-0133/,rds,,"Enabling Performance insights allows for greater depth in monitoring data.
For example, information about active sessions could help diagose a compromise or assist in the investigation","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",['Enable performance insights'],['Enable performance insights'],"Resources:
  GoodExample:
    Type: AWS::RDS::DBInstance
    Properties:
      EnablePerformanceInsights: true
      PerformanceInsightsKMSKeyId: something","resource ""aws_rds_cluster_instance"" ""good_example"" {
  name                            = ""bar""
  performance_insights_enabled    = true
  performance_insights_kms_key_id = ""arn:aws:kms:us-west-2:111122223333:key/1234abcd-12ab-34cd-56ef-1234567890ab""
}",https://aws.amazon.com/rds/performance-insights/
AVD-AWS-0134,https://avd.aquasec.com/misconfig/aws/ssm/aws-0134/,ssm,,The data.http block can be used to send secret data outside of the organisation.,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,['Remove this potential exfiltration HTTP request.'],,"resource ""aws_ssm_parameter"" ""db_password"" {
  name  = ""db_password""
  type  = ""SecureString""
  value = var.db_password
}",https://sprocketfox.io/xssfox/2022/02/09/terraformsupply/
AVD-AWS-0135,https://avd.aquasec.com/misconfig/aws/sqs/aws-0135/,sqs,,"Queues should be encrypted with customer managed KMS keys and not default AWS managed keys, in order to allow granular control over access to specific queues.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",['Encrypt SQS Queue with a customer-managed key'],['Encrypt SQS Queue with a customer-managed key'],"AWSTemplateFormatVersion: ""2010-09-09""

Description: Good example of queue

Resources:
  Queue:
    Type: AWS::SQS::Queue
    Properties:
      KmsMasterKeyId: some-key
      QueueName: my-queue","resource ""aws_sqs_queue"" ""good_example"" {
  kms_master_key_id = ""/blah""
}",https://docs.aws.amazon.com/AWSSimpleQueueService/latest/SQSDeveloperGuide/sqs-server-side-encryption.html
AVD-AWS-0136,https://avd.aquasec.com/misconfig/aws/sns/aws-0136/,sns,,"Topics should be encrypted with customer managed KMS keys and not default AWS managed keys, in order to allow granular key management.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",['Use a CMK for SNS Topic encryption'],['Use a CMK for SNS Topic encryption'],"Resources:
  GoodTopic:
    Type: AWS::SQS::Topic
    Properties:
      KmsMasterKeyId: some-key
      TopicName: blah","resource ""aws_sns_topic"" ""good_example"" {
  kms_master_key_id = ""/blah""
}",https://docs.aws.amazon.com/sns/latest/dg/sns-server-side-encryption.html
AVD-AWS-0137,https://avd.aquasec.com/misconfig/aws/emr/aws-0137/,emr,,Data stored within an EMR cluster should be encrypted to ensure sensitive data is kept private.,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,['Enable at-rest encryption for EMR cluster'],,"resource ""aws_emr_security_configuration"" ""good_example"" {
  name = ""emrsc_other""

  configuration = <<EOF
  {
    ""EncryptionConfiguration"": {
      ""AtRestEncryptionConfiguration"": {
        ""S3EncryptionConfiguration"": {
          ""EncryptionMode"": ""SSE-S3""
        },
        ""LocalDiskEncryptionConfiguration"": {
          ""EncryptionKeyProviderType"": ""AwsKms"",
          ""AwsKmsKey"": ""arn:aws:kms:us-west-2:187416307283:alias/tf_emr_test_key""
        }
      },
      ""EnableInTransitEncryption"": true,
      ""EnableAtRestEncryption"": true
    }
  }
  EOF
}",https://docs.aws.amazon.com/config/latest/developerguide/operational-best-practices-for-nist_800-171.html
AVD-AWS-0138,https://avd.aquasec.com/misconfig/aws/emr/aws-0138/,emr,,Data stored within an EMR cluster should be encrypted to ensure sensitive data is kept private.,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,['Enable in-transit encryption for EMR cluster'],,"resource ""aws_emr_security_configuration"" ""good_example"" {
  name = ""emrsc_other""

  configuration = <<EOF
  {
    ""EncryptionConfiguration"": {
      ""AtRestEncryptionConfiguration"": {
        ""S3EncryptionConfiguration"": {
          ""EncryptionMode"": ""SSE-S3""
        },
        ""LocalDiskEncryptionConfiguration"": {
          ""EncryptionKeyProviderType"": ""AwsKms"",
          ""AwsKmsKey"": ""arn:aws:kms:us-west-2:187416307283:alias/tf_emr_test_key""
        }
      },
      ""EnableInTransitEncryption"": true,
      ""EnableAtRestEncryption"": true
    }
  }
  EOF
}",https://docs.aws.amazon.com/config/latest/developerguide/operational-best-practices-for-nist_800-171.html
AVD-AWS-0139,https://avd.aquasec.com/misconfig/aws/emr/aws-0139/,emr,,Data stored within an EMR instances should be encrypted to ensure sensitive data is kept private.,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,['Enable local-disk encryption for EMR cluster'],,"resource ""aws_emr_security_configuration"" ""good_example"" {
  name = ""emrsc_other""

  configuration = <<EOF
  {
    ""EncryptionConfiguration"": {
      ""AtRestEncryptionConfiguration"": {
        ""S3EncryptionConfiguration"": {
          ""EncryptionMode"": ""SSE-S3""
        },
        ""LocalDiskEncryptionConfiguration"": {
          ""EncryptionKeyProviderType"": ""AwsKms"",
          ""AwsKmsKey"": ""arn:aws:kms:us-west-2:187416307283:alias/tf_emr_test_key""
        }
      },
      ""EnableInTransitEncryption"": true,
      ""EnableAtRestEncryption"": true
    }
  }
  EOF
}",https://docs.aws.amazon.com/config/latest/developerguide/operational-best-practices-for-nist_800-171.html
AVD-AWS-0140,https://avd.aquasec.com/misconfig/aws/iam/aws-0140/,iam,,The root user has unrestricted access to all services and resources in an AWS account. We highly recommend that you avoid using the root user for daily tasks. Minimizing the use of the root user and adopting the principle of least privilege for access management reduce the risk of accidental changes and unintended disclosure of highly privileged credentials.,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html
AVD-AWS-0141,https://avd.aquasec.com/misconfig/aws/iam/aws-0141/,iam,,CIS recommends that all access keys be associated with the root user be removed. Removing access keys associated with the root user limits vectors that the account can be compromised by. Removing the root user access keys also encourages the creation and use of role-based accounts that are least privileged.,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,"['Use lower privileged accounts instead, so only required privileges are available.']",,"resource ""aws_iam_user"" ""test"" {
  name = ""lowprivuser""
}

resource ""aws_iam_access_key"" ""test"" {
  user = aws_iam_user.test.name
}",https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html
AVD-AWS-0142,https://avd.aquasec.com/misconfig/aws/iam/aws-0142/,iam,,"MFA adds an extra layer of protection on top of a user name and password. With MFA enabled, when a user signs in to an AWS website, they're prompted for their user name and password and for an authentication code from their AWS MFA device.
When you use virtual MFA for the root user, CIS recommends that the device used is not a personal device. Instead, use a dedicated mobile device (tablet or phone) that you manage to keep charged and secured independent of any individual personal devices. This lessens the risks of losing access to the MFA due to device loss, device trade-in, or if the individual owning the device is no longer employed at the company.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://docs.aws.amazon.com/securityhub/latest/userguide/securityhub-cis-controls.html#securityhub-cis-controls-1.14
AVD-AWS-0143,https://avd.aquasec.com/misconfig/aws/iam/aws-0143/,iam,,CIS recommends that you apply IAM policies directly to groups and roles but not users. Assigning privileges at the group or role level reduces the complexity of access management as the number of users grow. Reducing access management complexity might in turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,['Grant policies at the group level instead.'],,"resource ""aws_iam_group"" ""developers"" {
  name = ""developers""
  path = ""/users/""
}

resource ""aws_iam_user"" ""jim"" {
  name = ""jim""
}

resource ""aws_iam_group_membership"" ""devteam"" {
  name = ""developers-team""

  users = [
    aws_iam_user.jim.name,
  ]

  group = aws_iam_group.developers.name
}

resource ""aws_iam_group_policy"" ""ec2policy"" {
  name  = ""test""
  group = aws_iam_group.developers.name

  policy = <<EOF
{
  ""Version"": ""2012-10-17"",
  ""Statement"": [
    {
      ""Action"": [
        ""ec2:Describe*""
      ],
      ""Effect"": ""Allow"",
      ""Resource"": ""*""
    }
  ]
}
EOF
}",https://console.aws.amazon.com/iam/
AVD-AWS-0144,https://avd.aquasec.com/misconfig/aws/iam/aws-0144/,iam,,CIS recommends that you remove or deactivate all credentials that have been unused in 90 days or more. Disabling or removing unnecessary credentials reduces the window of opportunity for credentials associated with a compromised or abandoned account to be used.,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://console.aws.amazon.com/iam/
AVD-AWS-0145,https://avd.aquasec.com/misconfig/aws/iam/aws-0145/,iam,,IAM user accounts should be protected with multi factor authentication to add safe guards to password compromise.,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://console.aws.amazon.com/iam/
AVD-AWS-0146,https://avd.aquasec.com/misconfig/aws/iam/aws-0146/,iam,,Regularly rotating your IAM credentials helps prevent a compromised set of IAM access keys from accessing components in your AWS account.,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://docs.aws.amazon.com/prescriptive-guidance/latest/patterns/automatically-rotate-iam-user-access-keys-at-scale-with-aws-organizations-and-aws-secrets-manager.html
AVD-AWS-0147,https://avd.aquasec.com/misconfig/aws/cloudwatch/aws-0147/,cloudwatch,,"You can do real-time monitoring of API calls by directing CloudTrail logs to CloudWatch Logs and establishing corresponding metric filters and alarms. You can have more than one VPC in an account, and you can create a peer connection between two VPCs, enabling network traffic to route between VPCs.
CIS recommends that you create a metric filter and alarm for changes to VPCs. Monitoring these changes helps ensure that authentication and authorization controls remain intact.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://docs.aws.amazon.com/AmazonCloudWatch/latest/logs/encrypt-log-data-kms.html
AVD-AWS-0148,https://avd.aquasec.com/misconfig/aws/cloudwatch/aws-0148/,cloudwatch,,"You can do real-time monitoring of API calls by directing CloudTrail logs to CloudWatch Logs and establishing corresponding metric filters and alarms.
CIS recommends that you create a metric filter and alarm console logins that  aren't protected by MFA. Monitoring for single-factor console logins increases visibility into accounts that aren't protected by MFA.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://aws.amazon.com/iam/features/mfa/
AVD-AWS-0149,https://avd.aquasec.com/misconfig/aws/cloudwatch/aws-0149/,cloudwatch,,"You can do real-time monitoring of API calls directing CloudTrail logs to CloudWatch Logs and establishing corresponding metric filters and alarms.
CIS recommends that you create a metric filter and alarm for root user login attempts. Monitoring for root user logins provides visibility into the use of a fully privileged account and an opportunity to reduce the use of it.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://aws.amazon.com/iam/features/mfa/
AVD-AWS-0150,https://avd.aquasec.com/misconfig/aws/cloudwatch/aws-0150/,cloudwatch,,"You can do real-time monitoring of API calls by directing CloudTrail logs to CloudWatch Logs and establishing corresponding metric filters and alarms.
CIS recommends that you create a metric filter and alarm for changes made to IAM policies. Monitoring these changes helps ensure that authentication and authorization controls remain intact.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html
AVD-AWS-0151,https://avd.aquasec.com/misconfig/aws/cloudwatch/aws-0151/,cloudwatch,,"You can do real-time monitoring of API calls by directing CloudTrail logs to CloudWatch Logs and establishing corresponding metric filters and alarms.
CIS recommends that you create a metric filter and alarm for changes to CloudTrail configuration settings. Monitoring these changes helps ensure sustained visibility to activities in the account.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html
AVD-AWS-0152,https://avd.aquasec.com/misconfig/aws/cloudwatch/aws-0152/,cloudwatch,,"You can do real-time monitoring of API calls by directing CloudTrail logs to CloudWatch Logs and establishing corresponding metric filters and alarms.
CIS recommends that you create a metric filter and alarm for failed console authentication attempts. Monitoring failed console logins might decrease lead time to detect an attempt to brute-force a credential, which might provide an indicator, such as source IP, that you can use in other event correlations.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudtrail-event-reference-aws-console-sign-in-events.html
AVD-AWS-0153,https://avd.aquasec.com/misconfig/aws/cloudwatch/aws-0153/,cloudwatch,,"You can do real-time monitoring of API calls by directing CloudTrail logs to CloudWatch Logs and establishing corresponding metric filters and alarms.
CIS recommends that you create a metric filter and alarm for customer managed keys that have changed state to disabled or scheduled deletion. Data encrypted with disabled or deleted keys is no longer accessible.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html
AVD-AWS-0154,https://avd.aquasec.com/misconfig/aws/cloudwatch/aws-0154/,cloudwatch,,"You can do real-time monitoring of API calls by directing CloudTrail logs to CloudWatch Logs and establishing corresponding metric filters and alarms.
CIS recommends that you create a metric filter and alarm for changes to S3 bucket policies. Monitoring these changes might reduce time to detect and correct permissive policies on sensitive S3 buckets.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html
AVD-AWS-0155,https://avd.aquasec.com/misconfig/aws/cloudwatch/aws-0155/,cloudwatch,,"You can do real-time monitoring of API calls by directing CloudTrail logs to CloudWatch Logs and establishing corresponding metric filters and alarms.
CIS recommends that you create a metric filter and alarm for changes to AWS Config configuration settings. Monitoring these changes helps ensure sustained visibility of configuration items in the account.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html
AVD-AWS-0156,https://avd.aquasec.com/misconfig/aws/cloudwatch/aws-0156/,cloudwatch,,"You can do real-time monitoring of API calls by directing CloudTrail logs to CloudWatch Logs and establishing corresponding metric filters and alarms.
Security groups are a stateful packet filter that controls ingress and egress traffic in a VPC.
CIS recommends that you create a metric filter and alarm for changes to security groups. Monitoring these changes helps ensure that resources and services aren't unintentionally exposed.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html
AVD-AWS-0157,https://avd.aquasec.com/misconfig/aws/cloudwatch/aws-0157/,cloudwatch,,"You can do real-time monitoring of API calls by directing CloudTrail logs to CloudWatch Logs and establishing corresponding metric filters and alarms.
NACLs are used as a stateless packet filter to control ingress and egress traffic for subnets in a VPC.
CIS recommends that you create a metric filter and alarm for changes to NACLs. Monitoring these changes helps ensure that AWS resources and services aren't unintentionally exposed.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html
AVD-AWS-0158,https://avd.aquasec.com/misconfig/aws/cloudwatch/aws-0158/,cloudwatch,,"You can do real-time monitoring of API calls by directing CloudTrail logs to CloudWatch Logs and establishing corresponding metric filters and alarms.
Network gateways are required to send and receive traffic to a destination outside a VPC.
CIS recommends that you create a metric filter and alarm for changes to network gateways. Monitoring these changes helps ensure that all ingress and egress traffic traverses the VPC border via a controlled path.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html
AVD-AWS-0159,https://avd.aquasec.com/misconfig/aws/cloudwatch/aws-0159/,cloudwatch,,"You can do real-time monitoring of API calls by directing CloudTrail logs to CloudWatch Logs and establishing corresponding metric filters and alarms.
Routing tables route network traffic between subnets and to network gateways.
CIS recommends that you create a metric filter and alarm for changes to route tables. Monitoring these changes helps ensure that all VPC traffic flows through an expected path.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html
